experiment_id,dataset,seed,rank,model,accuracy,macro_f1,negative_log_likelihood,ece_15bin,brier_score,runtime_seconds,wall_clock_seconds,peak_memory_mb
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,19,48,qrc_ent,0.9194444444444444,0.9199146831766422,0.3102393580438,0.06191139867176718,0.13862673622573063,0.10284304618835449,0.10284304618835449,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,19,48,esn,0.19166666666666668,0.185249938355528,2.2293338623771857,0.027540687941374882,0.8800255181985436,0.18793058395385742,0.18793058395385742,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,19,48,random_feature_reservoir,0.1,0.09916878781537038,2.365304967992108,0.0923834148545688,0.9133358196659155,0.11198544502258301,0.11198544502258301,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,19,48,rbf_kernel,0.1361111111111111,0.07849343269935846,2.299555751851404,0.03522951929792638,0.8992687408708598,0.19171452522277832,0.19171452522277832,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,19,48,rff_ridge,0.11388888888888889,0.11463021898928138,2.362364016323688,0.07791049484608986,0.9129573826234731,0.08748173713684082,0.08748173713684082,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,19,48,logistic_pca,0.9638888888888889,0.9637910121111893,0.1492963527215368,0.03086526092487871,0.06368551626858251,0.0842902660369873,0.0842902660369873,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,19,48,mlp,0.9527777777777777,0.9528115235679788,0.2710420025885608,0.11142283705315777,0.10312987219986208,0.06367945671081543,0.06367945671081543,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,19,48,qrc_nonent,0.9305555555555556,0.9306549225667414,0.28336799707139654,0.053776193195637534,0.125561846144234,0.11992621421813965,0.11992621421813965,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,8,qrc_ent,0.9361111111111111,0.9360760177503377,0.2173193943877174,0.0474479523652898,0.09875752490326502,0.11921238899230957,0.11921238899230957,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,8,esn,0.8611111111111112,0.8591896676783234,0.46762208439263153,0.11074754502708149,0.22920125722033483,0.04567408561706543,0.04567408561706543,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,8,random_feature_reservoir,0.8916666666666667,0.8904253961192616,0.5548662664146747,0.23432791795849323,0.23013099229648926,0.09600162506103516,0.09600162506103516,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,8,rbf_kernel,0.9111111111111111,0.9086680986911881,0.5308813786100146,0.24231910817693997,0.22317186350936968,0.22642040252685547,0.22642040252685547,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,8,rff_ridge,0.875,0.8753076065583126,0.7236006887425399,0.3084724538598419,0.3024803087759761,0.17892813682556152,0.17892813682556152,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,8,logistic_pca,0.8861111111111111,0.88469651180858,0.33855235056197436,0.05814870505523586,0.16622155767133406,0.06314611434936523,0.06314611434936523,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,8,mlp,0.8666666666666667,0.8633685189627212,0.42932483274718675,0.1164627026283463,0.20166901457801092,0.05089545249938965,0.05089545249938965,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,8,qrc_nonent,0.9277777777777778,0.9282509417440925,0.2475890992707534,0.03679847395330157,0.11346319639230695,0.014482736587524414,0.014482736587524414,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,16,qrc_ent,0.9555555555555556,0.955267569463016,0.14730030972345118,0.03943862945728894,0.06926801728782708,0.0862581729888916,0.0862581729888916,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,16,esn,0.5194444444444445,0.5153859405757175,1.5202611083752327,0.12953048701478098,0.6623880693914053,0.08383941650390625,0.08383941650390625,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,16,random_feature_reservoir,0.5083333333333333,0.5055117104788052,1.5945871894292518,0.18531404186880263,0.6717812979598847,0.11105918884277344,0.11105918884277344,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,16,rbf_kernel,0.9055555555555556,0.9087340980281926,1.4411053681014974,0.617989078824418,0.609857516835426,0.2363603115081787,0.2363603115081787,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,16,rff_ridge,0.32222222222222224,0.3173040804860635,2.020064171228517,0.10094383200593714,0.8219278649339554,0.13685154914855957,0.13685154914855957,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,16,logistic_pca,0.9388888888888889,0.938637958463166,0.20487634393744378,0.038070643417957344,0.09445370124748656,0.012421369552612305,0.012421369552612305,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,16,mlp,0.9444444444444444,0.9439636652508339,0.268129920142493,0.11666472922255186,0.10533528147040165,0.05405282974243164,0.05405282974243164,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,16,qrc_nonent,0.95,0.9494626858975863,0.14755531496935723,0.037803217491296455,0.06976731230258013,0.08288288116455078,0.08288288116455078,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,24,qrc_ent,0.9388888888888889,0.9386576476208133,0.19034562691852802,0.044136834582436515,0.08887235019873772,0.09561014175415039,0.09561014175415039,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,24,esn,0.2722222222222222,0.26697135639699465,2.047457058801867,0.05833148631198459,0.8324500614504714,0.11020493507385254,0.11020493507385254,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,24,random_feature_reservoir,0.16944444444444445,0.16831975597255414,2.2159176798411067,0.06387340982233043,0.8815505513612304,0.09208393096923828,0.09208393096923828,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,24,rbf_kernel,0.7722222222222223,0.8006404512357237,2.1366096465677313,0.6497215783924277,0.858253654275496,0.19057679176330566,0.19057679176330566,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,24,rff_ridge,0.15,0.14963553292490236,2.290125939695054,0.04088920566793853,0.8969284231641642,0.12031674385070801,0.12031674385070801,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,24,logistic_pca,0.9583333333333334,0.9586474658906867,0.16249161189109004,0.04313212381186611,0.07424415952616276,0.07742714881896973,0.07742714881896973,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,24,mlp,0.9527777777777777,0.9525912360411434,0.2469999231749192,0.11359719987443098,0.09978196953837631,0.059624433517456055,0.059624433517456055,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,24,qrc_nonent,0.9444444444444444,0.9438608192673407,0.18820286142295783,0.04276734686059194,0.08678498568976235,0.0268857479095459,0.0268857479095459,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,32,qrc_ent,0.9194444444444444,0.9190838265053298,0.25628392616192586,0.034399902092647885,0.12050766665314477,0.09540176391601562,0.09540176391601562,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,32,esn,0.2611111111111111,0.258243115968301,2.1679814163513282,0.0525165496342362,0.8653870712175808,0.1828770637512207,0.1828770637512207,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,32,random_feature_reservoir,0.1388888888888889,0.13956847028405744,2.3456518418691106,0.057050104070189324,0.9084630086318182,0.09412789344787598,0.09412789344787598,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,32,rbf_kernel,0.4222222222222222,0.4727210942591206,2.2781235398646396,0.3191025311404677,0.8948434153324816,0.2188124656677246,0.2188124656677246,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,32,rff_ridge,0.09166666666666666,0.09112001364328645,2.3449063553196328,0.09315829907142467,0.909913167335676,0.1604604721069336,0.1604604721069336,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,32,logistic_pca,0.9555555555555556,0.9553283258224161,0.15784890029973903,0.034563961438020166,0.07132240326620186,0.06380963325500488,0.06380963325500488,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,32,mlp,0.9444444444444444,0.9443760753630965,0.2400928006423279,0.10184134913710538,0.09839157398748329,0.0729515552520752,0.0729515552520752,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,32,qrc_nonent,0.9361111111111111,0.9358291630486859,0.2264042407673595,0.06349609767269619,0.1030003470458569,0.0828397274017334,0.0828397274017334,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,48,qrc_ent,0.8777777777777778,0.8779144823592524,0.41298647009151573,0.06013991827668055,0.1776917303063926,0.11153769493103027,0.11153769493103027,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,48,esn,0.17777777777777778,0.17616843013938313,2.2160482931694836,0.041396399171377066,0.8779839320203352,0.23492836952209473,0.23492836952209473,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,48,random_feature_reservoir,0.09444444444444444,0.09294963950175524,2.4337299505635888,0.09781638717364184,0.9258192708502044,0.09161567687988281,0.09161567687988281,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,48,rbf_kernel,0.1361111111111111,0.08531634690632134,2.3011505383458295,0.035093877020270295,0.8997080556329213,0.19181585311889648,0.19181585311889648,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,48,rff_ridge,0.13055555555555556,0.12747398089951412,2.3521573543099215,0.05285049729320228,0.9107337660620131,0.21950483322143555,0.21950483322143555,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,48,logistic_pca,0.9472222222222222,0.9467764740926397,0.16304468598043653,0.038200594474119755,0.0759752063408048,0.0763087272644043,0.0763087272644043,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,48,mlp,0.9444444444444444,0.943504569845161,0.28386474830346076,0.11187510050427363,0.11369227818671733,0.07109904289245605,0.07109904289245605,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,23,48,qrc_nonent,0.9,0.8984903884807677,0.37338976219089526,0.051467201603911064,0.15829252031777247,0.13585638999938965,0.13585638999938965,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,42,8,qrc_ent,0.9361111111111111,0.9361496206269097,0.22132553139101654,0.03880431419210119,0.09289301233771635,0.12452936172485352,0.12452936172485352,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,42,8,esn,0.8833333333333333,0.8830997250281364,0.45290160767254234,0.10463664882901284,0.20209598476462007,0.047743797302246094,0.047743797302246094,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,42,8,random_feature_reservoir,0.9277777777777778,0.9273060725974812,0.5194829439695725,0.26027107248894965,0.20934505111196122,0.12021088600158691,0.12021088600158691,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,42,8,rbf_kernel,0.9166666666666666,0.9165327632324537,0.49260368456381054,0.2233022375526875,0.1957981609779108,0.2605156898498535,0.2605156898498535,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,42,8,rff_ridge,0.8861111111111111,0.8856229474354939,0.7290729101846709,0.3167345286148266,0.298363734284126,0.1797022819519043,0.1797022819519043,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,42,8,logistic_pca,0.9027777777777778,0.9032066453676709,0.3361041646394396,0.04757230138720598,0.15778775502128753,0.050298213958740234,0.050298213958740234,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,42,8,mlp,0.9027777777777778,0.9026414059883423,0.4088027470225626,0.13025676861718005,0.18205242275025788,0.05331873893737793,0.05331873893737793,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,42,8,qrc_nonent,0.9277777777777778,0.9277077670702578,0.24387797692157392,0.04105610607466658,0.10222985094422427,0.02396106719970703,0.02396106719970703,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,42,16,qrc_ent,0.9472222222222222,0.9465897693041793,0.16420718473805077,0.04485960266475707,0.07521329616425587,0.09477543830871582,0.09477543830871582,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,42,16,esn,0.5777777777777777,0.5756652094588155,1.3548825031000962,0.14855601175215882,0.5959508059126722,0.07833409309387207,0.07833409309387207,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,42,16,random_feature_reservoir,0.5527777777777778,0.5515437127093985,1.5787642609136845,0.23727060396237912,0.6696451176247298,0.09868121147155762,0.09868121147155762,0.0
