experiment_id,dataset,seed,rank,model,accuracy,macro_f1,negative_log_likelihood,ece_15bin,brier_score,runtime_seconds,wall_clock_seconds,peak_memory_mb
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,19,8,logistic_pca,0.8083333333333333,0.8080149976505118,0.6482021451475745,0.0997358878417216,0.30890821617583825,0.06467676162719727,0.06467676162719727,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,19,8,mlp,0.8,0.7992430825219284,0.6894780403414339,0.1616290567752635,0.31900377867649016,0.05687856674194336,0.05687856674194336,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,19,8,qrc_nonent,0.8166666666666667,0.8163370268031332,0.5379601435735502,0.09039175818802424,0.2547028108003721,0.045598506927490234,0.045598506927490234,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,19,16,qrc_ent,0.8583333333333333,0.8588104579422767,0.4400668436165625,0.044706751541508785,0.20708251826853763,0.10673356056213379,0.10673356056213379,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,19,16,esn,0.39166666666666666,0.38606366886647997,1.77787559348419,0.06775510279198999,0.7526573108205439,0.10056257247924805,0.10056257247924805,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,19,16,random_feature_reservoir,0.3861111111111111,0.38317187627413074,1.8877641991655838,0.12905958818703644,0.7664220375665284,0.13751673698425293,0.13751673698425293,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,19,16,rbf_kernel,0.7416666666666667,0.7424732362149333,1.7583065986196598,0.5312114641159023,0.7359947797480277,0.23685908317565918,0.23685908317565918,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,19,16,rff_ridge,0.25,0.24236999891012925,2.1254101782369825,0.0780809480107781,0.8421302608916379,0.13794660568237305,0.13794660568237305,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,19,16,logistic_pca,0.8638888888888889,0.8639983883323546,0.4813422516187329,0.08238811181164059,0.2156683096344206,0.054970502853393555,0.054970502853393555,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,19,16,mlp,0.8722222222222222,0.8718750575196129,0.5351612637150377,0.17037611490887444,0.23581040401341258,0.07204580307006836,0.07204580307006836,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,19,16,qrc_nonent,0.8583333333333333,0.8590819110811049,0.47847667744723454,0.0452334113771108,0.21974845745423247,0.020092248916625977,0.020092248916625977,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,19,24,qrc_ent,0.8166666666666667,0.8166006515275687,0.5747007731317227,0.030532558758896943,0.2577970666386502,0.13468718528747559,0.13468718528747559,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,19,24,esn,0.26666666666666666,0.25485075098030224,2.0468421451405674,0.061625040875161255,0.8292975033121501,0.13743114471435547,0.13743114471435547,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,19,24,random_feature_reservoir,0.18611111111111112,0.18224639229302786,2.172179906878064,0.08690965688196416,0.8581122245669851,0.06231355667114258,0.06231355667114258,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,19,24,rbf_kernel,0.6472222222222223,0.670172383981066,2.126848827912626,0.5069969328878421,0.8454380594996579,0.1813199520111084,0.1813199520111084,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,19,24,rff_ridge,0.18333333333333332,0.1772072052106123,2.253781057772245,0.017796928003709626,0.8869041287425641,0.2349996566772461,0.2349996566772461,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,19,24,logistic_pca,0.85,0.8490739593794681,0.49722104604097506,0.04851847132703696,0.22335854732350746,0.057265520095825195,0.057265520095825195,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,19,24,mlp,0.8722222222222222,0.8697368815684966,0.5152991491921638,0.14223658483702395,0.22720254968081394,0.062270164489746094,0.062270164489746094,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,19,24,qrc_nonent,0.8305555555555556,0.8300571082261937,0.5646613981411736,0.03367470013658825,0.2500799122010064,0.09126687049865723,0.09126687049865723,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,19,32,qrc_ent,0.8138888888888889,0.8123256896967108,0.5836474442078777,0.05203034638373759,0.2613035583523884,0.10984587669372559,0.10984587669372559,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,19,32,esn,0.23055555555555557,0.2209497756861014,2.1588307887113523,0.03407165513517354,0.8613053785978043,0.1954023838043213,0.1954023838043213,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,19,32,random_feature_reservoir,0.1527777777777778,0.13836841651744997,2.3181177042697962,0.0872063149333686,0.8953403865951911,0.15626025199890137,0.15626025199890137,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,19,32,rbf_kernel,0.37222222222222223,0.41284396070624385,2.2056409276508906,0.25159605261382806,0.8691376729777275,0.2206261157989502,0.2206261157989502,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,19,32,rff_ridge,0.15,0.1435395111722916,2.315859621805781,0.04214424099188007,0.9021031811898208,0.2461073398590088,0.2461073398590088,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,19,32,logistic_pca,0.8555555555555555,0.8552543689471521,0.48692624961411873,0.0312933066328026,0.2133598403309679,0.06813597679138184,0.06813597679138184,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,19,32,mlp,0.8555555555555555,0.8553541443142061,0.5142583859707966,0.10947785823139665,0.22771045506107757,0.06644558906555176,0.06644558906555176,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,19,32,qrc_nonent,0.8166666666666667,0.8166175776672195,0.595503115361833,0.04249749338395869,0.2711212860851004,0.10017967224121094,0.10017967224121094,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,19,48,qrc_ent,0.7527777777777778,0.7511839959036177,0.7793308867103678,0.05839163894940625,0.3508918086158419,0.11093330383300781,0.11093330383300781,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,19,48,esn,0.15555555555555556,0.1408992257753537,2.2910144321640784,0.03040436082528951,0.8971739702726651,0.20026302337646484,0.20026302337646484,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,19,48,random_feature_reservoir,0.11666666666666667,0.11364353934676966,2.360468692162274,0.0839143179922598,0.913319156515486,0.11412596702575684,0.11412596702575684,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,19,48,rbf_kernel,0.17777777777777778,0.13283644118884394,2.2698321187094552,0.07192767005010424,0.890869173876882,0.20872139930725098,0.20872139930725098,0.0
